1142 -0.192566 0.210871
1143 0.164614 0.210517
1144 0.0842072 0.184125
1145 0.0523426 0.137475
1146 0.661583 0.143481
1147 0.896702 0.165688
1148 1.66374 0.279634
1149 2.04119 0.50513
1150 2.56567 0.765186
1151 8.0121 1.02205
1152 13.442 1.07425
1153 4.63509 2.07012
1154 2.27204 0.926532
1155 0.729489 0.494937
1156 0.259167 0.178961
1157 0.15885 0.151371
1158 0.325421 0.131538
1159 0.311566 0.0879669
1160 0.584229 0.112041
1161 0.933751 0.1953
1162 1.35321 0.350829
1163 0.844023 0.930596
1164 0.0969197 0.100595
1165 0.09833 0.0644835
1166 0.163419 0.113206
1167 0.144809 0.0797981
1168 0.512586 0.10133
1169 0.849554 0.0874112
1170 2.39518 0.318998
1171 5.46015 0.882231
1172 10.5505 3.4388
1173 13.5507 0.719361
1174 12.067 0.611672
1175 9.71203 2.33367
1176 7.50905 1.26643
1177 5.30268 0.567542
1178 3.48843 0.10521
1179 2.71671 0.062559
1180 2.07888 0.102598
1181 1.79831 0.096516
1182 1.52011 0.0498122
1183 1.20554 0.0505805
1184 0.879467 0.0900517
1185 0.403914 0.0714912
1186 0.321721 0.159677
1187 -0.0179473 0.0694073
1188 0.20788 0.117495
1189 0.0983844 0.0510923
1190 0.639966 0.120842
1191 1.01068 0.105773
1192 1.38801 0.0666202
1193 2.1879 0.150394
1194 3.11788 0.174166
1195 4.03093 0.186301
1196 5.70694 0.858835
1197 8.05841 1.84882
1198 10.0415 3.40368
1199 12.0201 0.284261
1200 17.0751 3.34293
1201 27.4177 0.875437
1202 35.2216 0.971947
1203 55.4137 1.15327
1204 91.3404 1.18364
1205 135.547 1.18436
1206 148.87 1.31421
1207 109.581 1.24501
1208 66.6807 0.964431
1209 40.798 0.749521
1210 18.3597 0.622572
1211 9.17298 0.616095
1212 4.37457 0.728919
1213 2.87524 1.0178
1214 0.605335 0.313824
1215 -0.117275 0.429876
1216 0.286391 0.0918522
1217 0.291563 0.0597715
1218 0.608739 0.144281
1219 0.873315 0.148916
1220 1.29858 0.17849
1221 1.63178 0.112449
1222 2.15431 0.162424
1223 2.45769 0.205385
1224 2.57444 0.115659
1225 2.82604 0.0898929
1226 3.09638 0.151258
1227 3.31064 0.0560213
1228 3.52902 0.0484372
1229 3.74888 0.0658109
1230 3.79573 0.0615419
1231 3.83112 0.0919299
1232 4.36373 0.2749
1233 5.24802 0.41162
1234 5.02692 0.443403
1235 4.38325 0.181322
1236 4.2508 0.132756
1237 3.73281 0.177004
1238 2.91738 0.0926487
1239 2.30356 0.113942
1240 2.5054 0.430406
1241 4.80393 1.98795
1242 16.4499 10.0006
1243 76.6717 1.59644
1244 90.6262 1.70543
1245 54.4173 0.982637
1246 28.2175 0.593351
1247 20.7888 0.709058
1248 16.2543 0.416308
1249 13.9283 0.390995
1250 12.5854 0.32931
1251 11.1268 0.673568
1252 9.69568 2.06676
1253 8.49515 1.39949
1254 7.76329 1.3585
1255 7.31298 1.02624
1256 6.28036 0.463388
1257 5.5431 0.155251
1258 5.02333 0.138963
1259 4.53502 0.229242
1260 3.63962 0.0643953
1261 3.47426 0.0589411
1262 3.46959 0.0632526
1263 3.04846 0.0904913
1264 2.21371 0.0660334
1265 1.82593 0.0723059
1266 1.21852 0.0652321
1267 0.862371 0.0500129
1268 0.802562 0.0475616
1269 0.744818 0.053784
1270 0.361516 0.053221
1271 0.262543 0.131235
1272 0.109749 0.0790202
1273 0.229172 0.109878
1274 0.232553 0.0492318
1275 0.46966 0.0773804
1276 0.582045 0.0380884
1277 0.879323 0.0861812
1278 1.09741 0.0601311
1279 1.39072 0.0454859
1280 1.67223 0.0448002
1281 2.01899 0.0802741
1282 2.3224 0.0708179
1283 2.50015 0.0741142
1284 2.99352 0.0959733
1285 3.56164 0.26387
1286 3.71658 0.342246
1287 3.77747 0.245444
1288 4.04929 0.14794
1289 4.0617 0.190793
1290 4.26253 0.31055
1291 4.1921 0.171619
1292 4.19499 0.15453
1293 4.56922 0.24052
1294 4.70049 0.357131
1295 5.01417 0.539553
1296 4.35106 0.336531
1297 4.20569 0.183274
1298 4.02991 0.316748
1299 3.89695 0.223154
1300 3.76401 0.177948
1301 3.60591 0.316252
1302 2.85713 0.175741
1303 2.78808 0.178791
1304 2.41014 0.115806
1305 2.02873 0.165703
1306 1.68511 0.0856644
1307 1.40673 0.0813226
1308 1.19146 0.147978
1309 0.784432 0.118424
1310 0.514537 0.137432
1311 0.523505 0.290895
1312 0.249245 0.259276
1313 0.230722 0.336999
1314 0.418401 0.307189
1315 0.563675 0.183478
1316 0.531998 0.313639
1317 1.4371 0.540174
1318 1.37588 0.76543
1319 1.65134 0.241626
1320 2.57734 0.571332
1321 3.88525 0.559904
1322 4.22932 0.504381
1323 4.84083 0.444384
1324 4.77888 0.44951
1325 5.7384 0.530573
1326 7.18434 0.579533
1327 8.47459 0.539726
1328 9.12126 0.530306
1329 10.3652 0.585976
1330 11.4379 0.625768
1331 11.8327 0.622764
1332 13.0665 0.619231
1333 12.8826 0.490499
1334 13.4575 0.424813
1335 14.6446 0.427875
1336 15.5531 0.460009
1337 15.5141 0.468667
1338 15.2522 0.456786
1339 16.8794 0.551385
1340 17.1663 2.27002
1341 14.9084 1.07669
1342 17.3581 2.48322
1343 18.9048 3.57318
1344 15.3255 1.36993
1345 14.0804 1.24799
1346 13.2397 1.0429
1347 11.9272 0.972572
1348 9.774 0.513259
1349 8.11378 0.735799
1350 6.5422 0.859896
1351 3.58244 1.75497
1352 1.68473 0.63931
1353 3.28887 1.47268
1354 1.88575 0.974341
1355 1.97365 0.638531
1356 0.955536 0.802586
1357 2.94213 0.44802
1358 5.88589 0.805665
1359 7.41689 1.49479
1360 13.1359 0.73801
1361 22.1015 1.19273
1362 27.0338 2.21141
1363 29.9543 1.84409
1364 36.9188 1.25636
1365 46.2799 3.31071
1366 50.5433 5.61187
1367 52.8565 3.23022
1368 59.4438 6.52145
1369 67.7209 9.01029
1370 71.8309 9.07294
