3.25472  -0.253642
3.26994  -0.259586
3.28901  -0.265291
3.31192  -0.270997
3.33096  -0.277891
3.35387  -0.283596
3.37294  -0.289302
3.39584  -0.295245
3.41875  -0.300712
3.45695  -0.309032
3.48754  -0.314499
3.52196  -0.319966
3.59465  -0.330899
3.64443  -0.336127
3.6674  -0.338741
3.72487  -0.343492
3.79771  -0.347292
3.87825  -0.349902
4.08928  -0.35298
4.18522  -0.352973
4.27736  -0.352016
4.36183  -0.350346
4.45398  -0.348438
4.53846  -0.346292
4.62294  -0.343909
4.70744  -0.34105
4.79192  -0.339142
4.87641  -0.336283
4.94939  -0.333663
5.03388  -0.331041
5.11454  -0.328183
5.19902  -0.326037
5.27968  -0.323178
5.36416  -0.320795
5.45249  -0.318411
5.53313  -0.316266
5.62145  -0.31412
5.70593  -0.311975
5.79424  -0.310066
5.88255  -0.308634
5.97085  -0.306964
6.05916  -0.305531
6.14363  -0.303861
6.23192  -0.302904
6.32022  -0.301709
6.41236  -0.300514
6.50065  -0.299557
6.59279  -0.298362
