1.722322965439999853e+00 6.650901542400000643e+00
1.730377039379999982e+00 6.489156980799999808e+00
1.740468444770000067e+00 6.333915943800000115e+00
1.752591889840000139e+00 6.178647695400000472e+00
1.762667419920000089e+00 5.991052303800000089e+00
1.774790864990000161e+00 5.835811266799999508e+00
1.784882270380000024e+00 5.680543018399999866e+00
1.797000423680000125e+00 5.518825668199999868e+00
1.809123868750000197e+00 5.370060944400000480e+00
1.829338430149999972e+00 5.143662096399999939e+00
1.845525954580000016e+00 4.994897372600000551e+00
1.863740226920000076e+00 4.846132648800001164e+00
1.902206103050000152e+00 4.548630412599999673e+00
1.928548534109999935e+00 4.406369213399999651e+00
1.940703729800000055e+00 4.335238613799999641e+00
1.971115531990000003e+00 4.205957252399999291e+00
2.009660784669999867e+00 4.102553932399999326e+00
2.052280700249999867e+00 4.031532178399999111e+00
2.163952922559999603e+00 3.947775489199999654e+00
2.214722163940000321e+00 3.947965969000000186e+00
2.263480532720000049e+00 3.974007278800000265e+00
2.308180113910000220e+00 4.019450316800000422e+00
2.356943774459999918e+00 4.071369667999999109e+00
2.401648647420000060e+00 4.129765332399999878e+00
2.446353520379999757e+00 4.194610098599998338e+00
2.491068976880000285e+00 4.272407491199999185e+00
2.535773849839999983e+00 4.324326842399999649e+00
2.580484014570000095e+00 4.402124235000000496e+00
2.619103352030000220e+00 4.473418103000000201e+00
2.663813516759999889e+00 4.544766393799999804e+00
2.706496933579999986e+00 4.622536574999999814e+00
2.751201806540000128e+00 4.680932239399998807e+00
2.793885223360000225e+00 4.758729631999999654e+00
2.838590096319999923e+00 4.823574398199999891e+00
2.885332300730000021e+00 4.888446375799999188e+00
2.928005134010000177e+00 4.946814828799999120e+00
2.974742046650000304e+00 5.005210493199999888e+00
3.019446919610000446e+00 5.063578946199999820e+00
3.066178540480000159e+00 5.115525508799999344e+00
3.112910161350000315e+00 5.154492233599999196e+00
3.159636490450000501e+00 5.199935271599999353e+00
3.206368111320000214e+00 5.238929207800000043e+00
3.251067692509999940e+00 5.284372245800000201e+00
3.297788729839999711e+00 5.310413555600000279e+00
3.344515058939999896e+00 5.342931178599998887e+00
3.393273427720000068e+00 5.375448801599999271e+00
3.439994465050000283e+00 5.401490111399999350e+00
3.488752833830000011e+00 5.434007734399999734e+00
