# 6
# wavenum, a0, a1, a2, maxerr, temp(maxerr)
# fit to xsec vs ((T-100)/10)^2
 49952.5 -1.407E-07  2.974E-05  1.704E-03  0.04  130.
 49953.0 -4.900E-08  1.084E-05  6.636E-04  0.05  130.
 49953.5 -2.643E-08  5.555E-06  3.354E-04  0.04  130.
 49954.0 -1.618E-08  3.372E-06  2.120E-04  0.04  130.
 49954.5 -1.079E-08  2.217E-06  1.472E-04  0.04  130.
 49955.0 -7.432E-09  1.565E-06  1.120E-04  0.04  130.
 49955.5 -6.128E-09  1.225E-06  8.996E-05  0.03  130.
 49956.0 -4.712E-09  9.537E-07  7.667E-05  0.03  130.
 49956.5 -3.900E-09  7.859E-07  6.693E-05  0.03  130.
 49957.0 -3.230E-09  6.506E-07  6.040E-05  0.03  130.
 49957.5 -2.744E-09  5.531E-07  5.560E-05  0.03  130.
 49958.0 -2.385E-09  4.799E-07  5.207E-05  0.03  130.
 49958.5 -2.189E-09  4.294E-07  4.948E-05  0.03  130.
 49959.0 -1.921E-09  3.793E-07  4.778E-05  0.03  130.
 49959.5 -1.681E-09  3.369E-07  4.674E-05  0.03  130.
 49960.0 -1.624E-09  3.149E-07  4.595E-05  0.02  130.
 49960.5 -1.502E-09  2.903E-07  4.574E-05  0.02  130.
 49961.0 -1.425E-09  2.727E-07  4.586E-05  0.02  130.
 49961.5 -1.426E-09  2.640E-07  4.627E-05  0.02  130.
 49962.0 -1.383E-09  2.521E-07  4.715E-05  0.02  130.
 49962.5 -1.291E-09  2.376E-07  4.852E-05  0.02  130.
 49963.0 -1.298E-09  2.324E-07  5.019E-05  0.02  130.
 49963.5 -1.335E-09  2.333E-07  5.216E-05  0.02  130.
 49964.0 -1.316E-09  2.292E-07  5.477E-05  0.02  130.
 49964.5 -1.403E-09  2.367E-07  5.773E-05  0.02  130.
 49965.0 -1.333E-09  2.295E-07  6.165E-05  0.02  130.
 49965.5 -1.457E-09  2.421E-07  6.605E-05  0.02  130.
 49966.0 -1.494E-09  2.468E-07  7.161E-05  0.02  130.
 49966.5 -1.662E-09  2.668E-07  7.809E-05  0.02  130.
 49967.0 -1.711E-09  2.776E-07  8.634E-05  0.02  130.
 49967.5 -2.486E-09  3.565E-07  9.543E-05  0.01  130.
 49968.0 -2.475E-09  3.658E-07  1.086E-04  0.02  130.
 49968.5 -2.019E-09  3.329E-07  1.263E-04  0.02  130.
 49969.0 -3.227E-09  4.649E-07  1.465E-04  0.02  130.
 49969.5 -3.028E-09  4.655E-07  1.772E-04  0.02  130.
 49970.0 -3.695E-09  5.708E-07  2.180E-04  0.02  130.
 49970.5 -4.923E-09  7.384E-07  2.785E-04  0.02  130.
 49971.0 -6.901E-09  1.005E-06  3.749E-04  0.02  130.
 49971.5 -8.924E-09  1.331E-06  5.467E-04  0.02  130.
 49972.0 -1.488E-08  2.128E-06  8.173E-04  0.02  130.
 49972.5 -2.790E-08  3.910E-06  1.366E-03  0.01  130.
 49973.0 -5.386E-08  7.424E-06  2.892E-03  0.02  130.
 49973.5 -1.285E-07  1.794E-05  7.270E-03  0.02  130.
 49974.0 -1.569E-07  2.270E-05  9.291E-03  0.01  130.
 49974.5 -8.650E-08  1.199E-05  4.776E-03  0.02  130.
 49975.0 -3.900E-08  5.414E-06  2.037E-03  0.02  130.
 49975.5 -2.299E-08  3.257E-06  1.117E-03  0.01  130.
 49976.0 -1.431E-08  2.159E-06  7.240E-04  0.02  130.
 49976.5 -1.197E-08  1.846E-06  5.250E-04  0.02  130.
 49977.0 -1.091E-08  1.763E-06  4.358E-04  0.02  130.
 49977.5 -1.152E-08  1.963E-06  4.076E-04  0.02  130.
 49978.0 -1.450E-08  2.491E-06  4.334E-04  0.02  130.
 49978.5 -1.957E-08  3.491E-06  5.326E-04  0.03  130.
 49979.0 -3.320E-08  5.811E-06  7.771E-04  0.03  130.
 49979.5 -6.330E-08  1.127E-05  1.392E-03  0.03  130.
 49980.0 -1.511E-07  2.794E-05  3.428E-03  0.03  130.
 49980.5 -3.026E-07  5.569E-05  6.705E-03  0.03  130.
 49981.0 -2.152E-07  3.940E-05  4.721E-03  0.03  130.
 49981.5 -9.356E-08  1.673E-05  1.979E-03  0.03  130.
 49982.0 -4.795E-08  8.028E-06  9.043E-04  0.02  130.
 49982.5 -2.273E-08  4.104E-06  5.477E-04  0.03  130.
 49983.0 -1.335E-08  2.478E-06  3.669E-04  0.03  130.
 49983.5 -9.919E-09  1.752E-06  2.671E-04  0.03  130.
 49984.0 -7.522E-09  1.295E-06  2.104E-04  0.02  130.
 49984.5 -4.931E-09  9.022E-07  1.763E-04  0.03  130.
 49985.0 -4.004E-09  7.197E-07  1.520E-04  0.02  130.
 49985.5 -3.202E-09  5.509E-07  1.364E-04  0.02  130.
 49986.0 -2.080E-09  3.969E-07  1.255E-04  0.02  130.
 49986.5 -2.343E-09  3.924E-07  1.156E-04  0.02  130.
 49987.0 -2.475E-09  3.658E-07  1.096E-04  0.02  130.
 49987.5 -2.039E-09  2.919E-07  1.067E-04  0.01  130.
 49988.0 -1.861E-09  2.516E-07  1.048E-04  0.01  130.
 49988.5 -1.339E-09  1.818E-07  1.051E-04  0.02  130.
 49989.0 -1.225E-09  1.672E-07  1.055E-04  0.01  130.
 49989.5 -1.621E-09  1.747E-07  1.075E-04  0.01  130.
 49990.0 -6.743E-10  7.181E-08  1.126E-04  0.01  130.
 49990.5 -2.968E-10  2.096E-08  1.182E-04  0.01  130.
 49991.0 -8.083E-10  5.014E-08  1.242E-04  0.01  130.
 49991.5 -4.324E-10 -4.768E-10  1.339E-04  0.01  130.
 49992.0 -8.302E-10  7.206E-09  1.449E-04  0.01  130.
 49992.5 -6.479E-10 -3.361E-08  1.600E-04  0.00  130.
 49993.0 -2.762E-10 -8.862E-08  1.790E-04  0.01  130.
 49993.5 -6.842E-10 -7.271E-08  2.024E-04  0.00  130.
 49994.0 -9.211E-11 -1.690E-07  2.363E-04  0.00  130.
 49994.5 -4.120E-11 -2.388E-07  2.816E-04  0.01  130.
 49995.0  2.275E-10 -3.364E-07  3.458E-04  0.00  130.
 49995.5  4.593E-10 -4.911E-07  4.428E-04  0.00  130.
 49996.0  1.655E-09 -7.791E-07  6.012E-04  0.00  130.
 49996.5  1.612E-09 -1.118E-06  8.840E-04  0.00  130.
 49997.0  7.134E-09 -2.188E-06  1.320E-03  0.00  140.
 49997.5  4.274E-09 -2.993E-06  2.224E-03  0.00  140.
 49998.0  9.375E-09 -6.549E-06  4.789E-03  0.00  130.
 49998.5  3.385E-08 -1.634E-05  1.130E-02  0.01  160.
 49999.0  5.703E-08 -2.000E-05  1.165E-02  0.00  140.
 49999.5  1.842E-08 -8.156E-06  5.360E-03  0.00  130.
 50000.0 -7.893E-10 -2.728E-06  2.506E-03  0.00  140.
 50000.5  5.392E-09 -2.135E-06  1.578E-03  0.01  130.
 50001.0 -4.710E-09 -4.418E-07  1.127E-03  0.00  160.
 50001.5 -4.501E-09  8.897E-09  9.688E-04  0.01  130.
 50002.0 -9.892E-09  9.079E-07  1.011E-03  0.01  130.
 50002.5 -1.114E-08  1.460E-06  1.325E-03  0.01  130.
 50003.0 -2.833E-08  3.789E-06  2.109E-03  0.01  130.
 50003.5 -7.470E-08  1.023E-05  4.552E-03  0.01  130.
 50004.0 -1.674E-07  2.377E-05  1.047E-02  0.02  130.
 50004.5 -1.498E-07  2.067E-05  8.929E-03  0.02  130.
 50005.0 -6.733E-08  9.203E-06  4.156E-03  0.02  130.
 50005.5 -2.824E-08  3.827E-06  1.865E-03  0.01  130.
 50006.0 -1.943E-08  2.340E-06  1.078E-03  0.01  130.
 50006.5 -8.587E-09  1.049E-06  7.163E-04  0.01  130.
 50007.0 -5.024E-09  5.643E-07  5.163E-04  0.01  130.
 50007.5 -3.171E-09  3.158E-07  4.032E-04  0.01  130.
 50008.0 -1.869E-09  1.261E-07  3.350E-04  0.01  130.
 50008.5 -7.542E-10 -2.700E-08  2.911E-04  0.01  130.
 50009.0 -1.047E-09 -2.583E-08  2.600E-04  0.00  130.
 50009.5 -3.086E-10 -1.233E-07  2.410E-04  0.00  150.
 50010.0  1.162E-09 -3.012E-07  2.318E-04  0.01  130.
 50010.5  8.734E-10 -3.026E-07  2.248E-04  0.00  150.
 50011.0  7.251E-10 -3.224E-07  2.234E-04  0.00  160.
 50011.5  1.456E-09 -4.239E-07  2.278E-04  0.00  130.
 50012.0  1.967E-09 -5.249E-07  2.376E-04  0.00  130.
 50012.5  2.047E-09 -5.809E-07  2.516E-04  0.01  130.
 50013.0  2.346E-09 -6.780E-07  2.725E-04  0.01  130.
 50013.5  3.887E-09 -9.087E-07  3.041E-04  0.01  130.
 50014.0  4.778E-09 -1.094E-06  3.463E-04  0.01  130.
 50014.5  6.685E-09 -1.364E-06  4.066E-04  0.01  130.
 50015.0  9.565E-09 -1.779E-06  4.963E-04  0.01  130.
 50015.5  1.096E-08 -2.313E-06  6.364E-04  0.01  130.
 50016.0  1.507E-08 -3.306E-06  8.849E-04  0.01  130.
 50016.5  2.516E-08 -5.413E-06  1.333E-03  0.01  130.
 50017.0  3.242E-08 -7.444E-06  1.900E-03  0.01  130.
 50017.5  5.922E-08 -1.364E-05  3.376E-03  0.01  130.
 50018.0  1.276E-07 -3.080E-05  7.667E-03  0.01  130.
 50018.5  2.599E-07 -5.964E-05  1.423E-02  0.01  130.
 50019.0  1.719E-07 -4.004E-05  9.675E-03  0.01  130.
 50019.5  7.146E-08 -1.712E-05  4.388E-03  0.01  130.
 50020.0  3.828E-08 -9.451E-06  2.644E-03  0.01  130.
 50020.5  2.851E-08 -7.043E-06  2.213E-03  0.01  130.
 50021.0  2.045E-08 -5.807E-06  2.286E-03  0.01  130.
 50021.5  2.246E-08 -6.701E-06  3.175E-03  0.00  140.
 50022.0  3.395E-08 -1.150E-05  6.319E-03  0.00  170.
 50022.5  1.166E-07 -2.968E-05  1.424E-02  0.01  130.
 50023.0 -6.085E-09 -1.556E-05  1.260E-02  0.00  140.
 50023.5  2.650E-08 -1.017E-05  5.960E-03  0.00  140.
 50024.0  1.694E-08 -5.351E-06  2.762E-03  0.00  130.
 50024.5  1.123E-08 -3.350E-06  1.648E-03  0.00  140.
 50025.0  6.025E-09 -2.189E-06  1.093E-03  0.01  130.
 50025.5  6.750E-09 -1.953E-06  8.009E-04  0.00  130.
 50026.0  6.182E-09 -1.704E-06  6.385E-04  0.01  130.
 50026.5  6.717E-09 -1.661E-06  5.455E-04  0.01  130.
 50027.0  6.107E-09 -1.558E-06  4.891E-04  0.01  130.
 50027.5  6.205E-09 -1.570E-06  4.605E-04  0.01  130.
 50028.0  7.932E-09 -1.776E-06  4.549E-04  0.01  130.
 50028.5  8.730E-09 -1.932E-06  4.663E-04  0.01  130.
 50029.0  9.397E-09 -2.139E-06  4.986E-04  0.01  130.
 50029.5  1.151E-08 -2.547E-06  5.608E-04  0.02  130.
 50030.0  1.535E-08 -3.269E-06  6.721E-04  0.02  130.
 50030.5  2.007E-08 -4.384E-06  8.784E-04  0.02  130.
 50031.0  3.493E-08 -7.201E-06  1.317E-03  0.02  130.
 50031.5  4.209E-08 -9.334E-06  1.760E-03  0.02  130.
 50032.0  6.119E-08 -1.316E-05  2.424E-03  0.02  130.
 50032.5  1.233E-07 -2.612E-05  4.647E-03  0.02  130.
 50033.0  2.717E-07 -5.746E-05  9.992E-03  0.02  130.
 50033.5  2.637E-07 -5.623E-05  9.894E-03  0.02  130.
 50034.0  1.421E-07 -3.007E-05  5.453E-03  0.02  130.
 50034.5  8.974E-08 -2.004E-05  4.064E-03  0.02  130.
 50035.0  1.037E-07 -2.329E-05  4.997E-03  0.02  130.
 50035.5  1.749E-07 -3.982E-05  9.068E-03  0.01  130.
 50036.0  3.136E-07 -7.309E-05  1.716E-02  0.01  130.
 50036.5  2.345E-07 -5.584E-05  1.308E-02  0.02  130.
 50037.0  1.085E-07 -2.518E-05  5.878E-03  0.01  130.
 50037.5  6.326E-08 -1.377E-05  3.020E-03  0.01  130.
 50038.0  4.478E-08 -9.413E-06  1.989E-03  0.02  130.
 50038.5  2.284E-08 -5.945E-06  1.392E-03  0.02  130.
 50039.0  2.530E-08 -5.605E-06  1.140E-03  0.02  130.
 50039.5  2.645E-08 -5.712E-06  1.085E-03  0.02  130.
 50040.0  3.301E-08 -7.052E-06  1.251E-03  0.02  130.
 50040.5  5.863E-08 -1.176E-05  1.888E-03  0.02  130.
 50041.0  7.250E-08 -1.540E-05  2.522E-03  0.03  130.
 50041.5  5.893E-08 -1.241E-05  2.018E-03  0.02  130.
 50042.0  7.005E-08 -1.450E-05  2.355E-03  0.03  130.
 50042.5  1.223E-07 -2.537E-05  4.052E-03  0.03  130.
 50043.0  1.490E-07 -3.085E-05  4.942E-03  0.03  130.
 50043.5  1.571E-07 -3.311E-05  5.582E-03  0.02  130.
 50044.0  3.098E-07 -6.508E-05  1.102E-02  0.02  130.
 50044.5  4.266E-07 -8.969E-05  1.517E-02  0.02  130.
 50045.0  2.677E-07 -5.586E-05  9.348E-03  0.02  130.
 50045.5  1.465E-07 -3.048E-05  5.018E-03  0.03  130.
 50046.0  1.136E-07 -2.359E-05  3.825E-03  0.03  130.
 50046.5  1.015E-07 -2.119E-05  3.380E-03  0.03  130.
 50047.0  1.440E-07 -3.054E-05  4.819E-03  0.03  130.
 50047.5  2.478E-07 -5.120E-05  7.771E-03  0.03  130.
 50048.0  1.446E-07 -2.960E-05  4.509E-03  0.03  130.
 50048.5  7.157E-08 -1.516E-05  2.378E-03  0.03  130.
 50049.0  6.981E-08 -1.391E-05  2.078E-03  0.03  130.
 50049.5  7.018E-08 -1.496E-05  2.331E-03  0.03  130.
 50050.0  5.389E-08 -1.152E-05  1.799E-03  0.03  130.
 50050.5  2.905E-08 -6.089E-06  9.546E-04  0.03  130.
 50051.0  1.802E-08 -3.746E-06  5.942E-04  0.03  130.
 50051.5  1.265E-08 -2.642E-06  4.270E-04  0.03  130.
 50052.0  9.330E-09 -1.989E-06  3.319E-04  0.03  130.
 50052.5  7.983E-09 -1.659E-06  2.730E-04  0.02  130.
 50053.0  6.436E-09 -1.359E-06  2.298E-04  0.03  130.
 50053.5  5.464E-09 -1.168E-06  1.987E-04  0.02  130.
 50054.0  4.673E-09 -9.953E-07  1.740E-04  0.03  130.
 50054.5  4.365E-09 -9.095E-07  1.550E-04  0.03  130.
 50055.0  3.761E-09 -7.925E-07  1.389E-04  0.02  130.
 50055.5  3.305E-09 -7.030E-07  1.256E-04  0.02  130.
 50056.0  2.993E-09 -6.363E-07  1.145E-04  0.03  130.
 50056.5  2.674E-09 -5.735E-07  1.049E-04  0.02  130.
 50057.0  2.495E-09 -5.306E-07  9.691E-05  0.02  130.
 50057.5  2.327E-09 -4.913E-07  8.983E-05  0.02  130.
 50058.0  2.141E-09 -4.527E-07  8.352E-05  0.02  130.
 50058.5  2.003E-09 -4.220E-07  7.804E-05  0.02  130.
 50059.0  1.781E-09 -3.836E-07  7.289E-05  0.02  130.
 50059.5  1.729E-09 -3.649E-07  6.861E-05  0.02  130.
 50060.0  1.671E-09 -3.466E-07  6.472E-05  0.02  130.
 50060.5  1.456E-09 -3.137E-07  6.085E-05  0.02  130.
 50061.0  1.462E-09 -3.048E-07  5.780E-05  0.02  130.
 50061.5  1.359E-09 -2.845E-07  5.473E-05  0.02  130.
 50062.0  1.191E-09 -2.595E-07  5.180E-05  0.02  130.
 50062.5  1.221E-09 -2.538E-07  4.945E-05  0.02  130.
 50063.0  1.102E-09 -2.357E-07  4.707E-05  0.02  130.
 50063.5  1.074E-09 -2.260E-07  4.496E-05  0.02  130.
 50064.0  1.059E-09 -2.183E-07  4.303E-05  0.02  130.
 50064.5  1.027E-09 -2.090E-07  4.119E-05  0.02  130.
 50065.0  9.460E-10 -1.966E-07  3.942E-05  0.02  130.
 50065.5  9.290E-10 -1.898E-07  3.788E-05  0.02  130.
 50066.0  8.583E-10 -1.787E-07  3.635E-05  0.02  130.
 50066.5  7.766E-10 -1.657E-07  3.483E-05  0.02  130.
 50067.0  7.826E-10 -1.621E-07  3.360E-05  0.02  130.
 50067.5  8.048E-10 -1.594E-07  3.243E-05  0.02  130.
 50068.0  8.207E-10 -1.570E-07  3.133E-05  0.02  130.
 50068.5  7.644E-10 -1.478E-07  3.016E-05  0.02  130.
 50069.0  7.814E-10 -1.461E-07  2.921E-05  0.02  130.
 50069.5  7.973E-10 -1.438E-07  2.831E-05  0.02  130.
 50070.0  7.400E-10 -1.339E-07  2.729E-05  0.02  130.
 50070.5  7.622E-10 -1.312E-07  2.643E-05  0.02  130.
 50071.0  8.859E-10 -1.380E-07  2.577E-05  0.01  130.
 50071.5  8.886E-10 -1.338E-07  2.501E-05  0.01  130.
 50072.0  1.004E-09 -1.378E-07  2.438E-05  0.01  130.
 50072.5  1.111E-09 -1.437E-07  2.385E-05  0.01  130.
 50073.0  1.118E-09 -1.385E-07  2.308E-05  0.01  130.
 50073.5  1.081E-09 -1.334E-07  2.242E-05  0.01  130.
 50074.0  1.079E-09 -1.350E-07  2.195E-05  0.00  170.
 50074.5  9.153E-10 -1.199E-07  2.110E-05  0.01  130.
 50075.0  8.074E-10 -1.107E-07  2.047E-05  0.01  130.
 50075.5  7.320E-10 -1.048E-07  1.989E-05  0.01  130.
 50076.0  6.250E-10 -9.617E-08  1.929E-05  0.01  130.
 50076.5  6.147E-10 -9.486E-08  1.885E-05  0.01  130.
 50077.0  6.005E-10 -9.298E-08  1.839E-05  0.01  130.
 50077.5  5.903E-10 -9.167E-08  1.795E-05  0.01  130.
 50078.0  5.816E-10 -8.882E-08  1.748E-05  0.01  130.
 50078.5  5.443E-10 -8.378E-08  1.702E-05  0.01  130.
 50079.0  6.114E-10 -8.830E-08  1.674E-05  0.01  130.
 50079.5  5.656E-10 -8.044E-08  1.620E-05  0.01  130.
 50080.0  6.436E-10 -8.685E-08  1.601E-05  0.01  130.
 50080.5  6.972E-10 -9.006E-08  1.572E-05  0.00  140.
 50081.0  5.810E-10 -7.804E-08  1.521E-05  0.01  130.
 50081.5  5.030E-10 -7.163E-08  1.480E-05  0.01  130.
 50082.0  5.036E-10 -7.220E-08  1.454E-05  0.01  130.
 50082.5  4.153E-10 -6.448E-08  1.410E-05  0.01  130.
 50083.0  4.087E-10 -6.484E-08  1.387E-05  0.01  130.
 50083.5  3.371E-10 -5.805E-08  1.349E-05  0.02  130.
 50084.0  3.855E-10 -6.168E-08  1.327E-05  0.01  130.
 50084.5  3.611E-10 -5.850E-08  1.297E-05  0.01  130.
 50085.0  2.829E-10 -5.208E-08  1.266E-05  0.01  130.
 50085.5  3.023E-10 -5.354E-08  1.245E-05  0.01  130.
 50086.0  2.908E-10 -5.110E-08  1.215E-05  0.02  130.
 50086.5  2.690E-10 -4.896E-08  1.193E-05  0.02  130.
 50087.0  2.659E-10 -4.791E-08  1.169E-05  0.01  130.
 50087.5  2.574E-10 -4.651E-08  1.146E-05  0.01  130.
 50088.0  2.567E-10 -4.574E-08  1.124E-05  0.01  130.
 50088.5  2.495E-10 -4.425E-08  1.102E-05  0.01  130.
 50089.0  2.443E-10 -4.329E-08  1.082E-05  0.01  130.
 50089.5  2.372E-10 -4.191E-08  1.062E-05  0.01  130.
 50090.0  2.480E-10 -4.238E-08  1.046E-05  0.01  130.
 50090.5  2.341E-10 -4.026E-08  1.025E-05  0.01  130.
 50091.0  2.351E-10 -3.976E-08  1.008E-05  0.01  130.
 50091.5  2.396E-10 -3.921E-08  9.904E-06  0.01  130.
 50092.0  2.327E-10 -3.763E-08  9.721E-06  0.01  130.
 50092.5  2.442E-10 -3.769E-08  9.571E-06  0.01  130.
 50093.0  2.426E-10 -3.612E-08  9.394E-06  0.01  130.
 50093.5  2.573E-10 -3.604E-08  9.251E-06  0.01  130.
 50094.0  2.642E-10 -3.453E-08  9.083E-06  0.01  130.
 50094.5  2.876E-10 -3.383E-08  8.934E-06  0.01  130.
 50095.0  3.300E-10 -3.364E-08  8.799E-06  0.01  130.
 50095.5  3.943E-10 -3.294E-08  8.661E-06  0.01  130.
 50096.0  5.199E-10 -3.233E-08  8.528E-06  0.01  130.
 50096.5  8.011E-10 -3.163E-08  8.406E-06  0.01  130.
 50097.0  1.692E-09 -3.272E-08  8.346E-06  0.01  130.
 50097.5  5.299E-09 -4.045E-08  8.510E-06  0.00  170.
 50098.0  6.341E-09 -3.697E-08  8.393E-06  0.00  150.
 50098.5  3.647E-09 -3.377E-08  8.106E-06  0.00  130.
 50099.0  4.134E-09 -3.379E-08  8.016E-06  0.00  160.
 50099.5  1.373E-09 -2.697E-08  7.673E-06  0.01  130.
 50100.0  6.925E-10 -2.876E-08  7.566E-06  0.01  130.
 50100.5  4.560E-10 -2.801E-08  7.437E-06  0.01  130.
 50101.0  3.462E-10 -2.730E-08  7.320E-06  0.01  130.
 50101.5  2.826E-10 -2.641E-08  7.205E-06  0.01  130.
 50102.0  2.470E-10 -2.593E-08  7.100E-06  0.01  130.
 50102.5  2.165E-10 -2.489E-08  6.986E-06  0.01  130.
 50103.0  2.045E-10 -2.510E-08  6.902E-06  0.01  130.
 50103.5  1.928E-10 -2.470E-08  6.805E-06  0.01  130.
 50104.0  1.808E-10 -2.412E-08  6.708E-06  0.01  130.
 50104.5  1.653E-10 -2.285E-08  6.597E-06  0.01  130.
 50105.0  1.602E-10 -2.264E-08  6.513E-06  0.01  130.
 50105.5  1.673E-10 -2.336E-08  6.444E-06  0.01  130.
 50106.0  1.663E-10 -2.323E-08  6.360E-06  0.01  130.
 50106.5  1.547E-10 -2.203E-08  6.260E-06  0.01  130.
 50107.0  1.587E-10 -2.216E-08  6.184E-06  0.01  130.
 50107.5  1.532E-10 -2.125E-08  6.126E-06  0.01  130.
 50108.0  1.574E-10 -2.138E-08  6.069E-06  0.01  130.
 50108.5  1.606E-10 -2.123E-08  5.996E-06  0.01  130.
 50109.0  1.590E-10 -2.040E-08  5.909E-06  0.01  130.
 50109.5  1.745E-10 -2.087E-08  5.846E-06  0.01  130.
 50110.0  1.817E-10 -2.002E-08  5.759E-06  0.01  130.
 50110.5  2.213E-10 -2.114E-08  5.710E-06  0.01  130.
 50111.0  2.964E-10 -2.273E-08  5.666E-06  0.01  130.
 50111.5  5.153E-10 -2.718E-08  5.651E-06  0.00  130.
 50112.0  1.578E-09 -5.249E-08  5.898E-06  0.02  130.
 50112.5  1.924E-09 -5.652E-08  5.855E-06  0.02  130.
 50113.0  1.759E-09 -5.479E-08  5.796E-06  0.02  130.
 50113.5  1.007E-09 -3.798E-08  5.538E-06  0.01  130.
 50114.0  1.856E-09 -5.670E-08  5.716E-06  0.02  130.
 50114.5  6.409E-10 -2.929E-08  5.337E-06  0.00  130.
 50115.0  3.127E-10 -2.124E-08  5.189E-06  0.00  130.
 50115.5  2.185E-10 -1.864E-08  5.096E-06  0.01  130.
 50116.0  1.856E-10 -1.807E-08  5.035E-06  0.01  130.
 50116.5  1.664E-10 -1.756E-08  4.981E-06  0.00  130.
 50117.0  1.535E-10 -1.698E-08  4.918E-06  0.01  130.
 50117.5  1.408E-10 -1.613E-08  4.853E-06  0.01  130.
 50118.0  1.415E-10 -1.641E-08  4.810E-06  0.01  130.
 50118.5  1.415E-10 -1.641E-08  4.760E-06  0.01  130.
 50119.0  1.415E-10 -1.641E-08  4.710E-06  0.01  130.
 50119.5  1.390E-10 -1.608E-08  4.660E-06  0.01  130.
 50120.0  1.397E-10 -1.600E-08  4.609E-06  0.01  130.
 50120.5  1.449E-10 -1.630E-08  4.570E-06  0.00  130.
 50121.0  1.404E-10 -1.553E-08  4.506E-06  0.00  130.
 50121.5  1.481E-10 -1.616E-08  4.477E-06  0.00  130.
 50122.0  1.511E-10 -1.610E-08  4.433E-06  0.00  130.
 50122.5  1.555E-10 -1.613E-08  4.386E-06  0.00  140.
 50123.0  1.672E-10 -1.684E-08  4.357E-06  0.00  140.
 50123.5  1.704E-10 -1.664E-08  4.310E-06  0.00  140.
 50124.0  1.910E-10 -1.791E-08  4.287E-06  0.00  130.
 50124.5  1.989E-10 -1.805E-08  4.247E-06  0.00  130.
 50125.0  2.168E-10 -1.889E-08  4.218E-06  0.00  130.
 50125.5  2.399E-10 -1.999E-08  4.195E-06  0.01  130.
 50126.0  2.693E-10 -2.152E-08  4.176E-06  0.01  130.
 50126.5  3.084E-10 -2.378E-08  4.173E-06  0.01  130.
 50127.0  3.556E-10 -2.609E-08  4.160E-06  0.02  130.
 50127.5  4.235E-10 -2.980E-08  4.175E-06  0.02  130.
 50128.0  5.018E-10 -3.372E-08  4.189E-06  0.03  130.
 50128.5  6.246E-10 -4.057E-08  4.248E-06  0.04  130.
 50129.0  7.794E-10 -4.898E-08  4.324E-06  0.05  130.
 50129.5  9.585E-10 -5.804E-08  4.402E-06  0.07  130.
 50130.0  1.173E-09 -6.972E-08  4.522E-06  0.08  130.
 50130.5  1.340E-09 -7.838E-08  4.600E-06  0.10  130.
 50131.0  1.400E-09 -8.148E-08  4.607E-06  0.10  130.
 50131.5  1.327E-09 -7.774E-08  4.530E-06  0.10  130.
 50132.0  1.154E-09 -6.819E-08  4.373E-06  0.09  130.
 50132.5  9.746E-10 -5.885E-08  4.223E-06  0.07  130.
 50133.0  8.065E-10 -4.949E-08  4.068E-06  0.06  130.
 50133.5  6.807E-10 -4.253E-08  3.949E-06  0.05  130.
 50134.0  6.064E-10 -3.856E-08  3.865E-06  0.05  130.
 50134.5  5.629E-10 -3.612E-08  3.802E-06  0.04  130.
 50135.0  5.559E-10 -3.575E-08  3.769E-06  0.04  130.
 50135.5  5.747E-10 -3.674E-08  3.755E-06  0.05  130.
 50136.0  6.341E-10 -4.034E-08  3.777E-06  0.05  130.
 50136.5  7.012E-10 -4.392E-08  3.797E-06  0.06  130.
 50137.0  7.770E-10 -4.831E-08  3.826E-06  0.07  130.
 50137.5  8.083E-10 -5.013E-08  3.827E-06  0.07  130.
 50138.0  7.793E-10 -4.823E-08  3.824E-06  0.07  130.
 50138.5  7.035E-10 -4.384E-08  3.755E-06  0.06  130.
 50139.0  5.972E-10 -3.776E-08  3.651E-06  0.05  130.
 50139.5  4.937E-10 -3.185E-08  3.551E-06  0.04  130.
 50140.0  4.027E-10 -2.641E-08  3.447E-06  0.03  130.
 50140.5  3.400E-10 -2.297E-08  3.380E-06  0.03  130.
 50141.0  2.784E-10 -1.892E-08  3.296E-06  0.02  130.
 50141.5  2.408E-10 -1.686E-08  3.245E-06  0.01  130.
 50142.0  2.097E-10 -1.498E-08  3.198E-06  0.01  130.
 50142.5  1.904E-10 -1.395E-08  3.161E-06  0.01  130.
 50143.0  1.764E-10 -1.323E-08  3.134E-06  0.01  130.
 50143.5  1.524E-10 -1.122E-08  3.109E-06  0.01  130.
 50144.0  1.377E-10 -1.024E-08  3.076E-06  0.00  130.
 50144.5  1.300E-10 -9.657E-09  3.059E-06  0.00  130.
 50145.0  1.230E-10 -9.294E-09  3.036E-06  0.00  130.
 50145.5  1.237E-10 -9.557E-09  3.023E-06  0.01  130.
 50146.0  1.073E-10 -8.169E-09  2.978E-06  0.00  130.
 50146.5  1.073E-10 -8.169E-09  2.958E-06  0.00  130.
 50147.0  9.960E-11 -7.546E-09  2.928E-06  0.00  130.
 50147.5  9.960E-11 -7.546E-09  2.908E-06  0.00  130.
 50148.0  9.194E-11 -6.922E-09  2.877E-06  0.00  160.
 50148.5  9.194E-11 -6.922E-09  2.857E-06  0.00  160.
 50149.0  9.006E-11 -6.853E-09  2.844E-06  0.00  130.
 50149.5  8.174E-11 -5.968E-09  2.807E-06  0.00  140.
 50150.0  8.174E-11 -5.969E-09  2.787E-06  0.00  140.
 50150.5  8.635E-11 -6.303E-09  2.774E-06  0.00  170.
 50151.0  7.919E-11 -5.638E-09  2.747E-06  0.00  140.
