2.81509  -0.327143
2.82087  -0.328571
2.84976  -0.343214
2.85554  -0.344643
2.86132  -0.3475
2.86709  -0.348929
2.87865  -0.355714
2.88443  -0.357143
2.89021  -0.36
2.89599  -0.361429
2.90177  -0.362857
2.90754  -0.365714
2.91332  -0.366786
2.92488  -0.375357
2.93066  -0.376786
2.93644  -0.379643
2.94222  -0.381071
2.95377  -0.383929
2.96533  -0.392143
2.97111  -0.393571
2.97689  -0.396429
2.98266  -0.397857
2.98844  -0.400357
2.99422  -0.401786
3  -0.403214
3.00578  -0.404643
3.01156  -0.407857
3.01734  -0.409286
3.03467  -0.416786
3.04045  -0.418214
3.05201  -0.422143
3.05778  -0.423571
3.06356  -0.425
3.06934  -0.426429
3.07512  -0.427857
3.0809  -0.430714
3.08668  -0.432143
3.09246  -0.435714
3.09823  -0.437143
3.10401  -0.438571
3.10979  -0.44
3.13291  -0.447143
3.14446  -0.448571
3.15024  -0.449643
3.15602  -0.451071
3.1618  -0.4525
3.16758  -0.455
3.17335  -0.456429
3.20225  -0.463571
3.20803  -0.465
3.21958  -0.466071
3.23692  -0.470357
3.2427  -0.471786
3.25425  -0.473214
3.26581  -0.476071
3.27159  -0.4775
3.27737  -0.478929
3.28892  -0.48
3.30048  -0.481429
3.30626  -0.4825
3.31782  -0.483929
3.32937  -0.485357
3.33515  -0.486429
3.34671  -0.487857
3.36404  -0.488571
3.3756  -0.49
3.38716  -0.491071
3.40449  -0.492143
3.42183  -0.493214
3.43917  -0.494286
3.4565  -0.495
3.47384  -0.495714
3.49117  -0.496429
3.51429  -0.496786
3.5374  -0.497143
3.56051  -0.497857
3.58363  -0.497857
3.60674  -0.497857
3.62986  -0.497857
3.65297  -0.4975
3.6703  -0.497143
3.69342  -0.496429
3.71075  -0.495714
3.73387  -0.495
3.7512  -0.494286
3.76854  -0.493929
3.78587  -0.492857
3.80321  -0.492143
3.82055  -0.491071
3.83788  -0.49
3.85522  -0.489286
3.87255  -0.488214
3.88989  -0.487143
3.90722  -0.486071
3.91878  -0.485
3.93612  -0.483929
3.94767  -0.482857
3.96501  -0.482143
3.97657  -0.480714
3.9939  -0.480357
4.00546  -0.478929
4.02279  -0.477857
4.04013  -0.476786
4.05169  -0.475714
4.06324  -0.474643
4.08058  -0.473214
4.09213  -0.472143
4.10369  -0.471071
4.12103  -0.47
4.13258  -0.468929
4.14414  -0.4675
4.16148  -0.466429
4.17303  -0.465357
4.18459  -0.464286
4.20193  -0.462857
4.21348  -0.461786
4.22504  -0.460714
4.24238  -0.459286
4.25393  -0.458214
4.26549  -0.457143
4.27705  -0.456071
4.29438  -0.454643
4.30594  -0.453929
4.3175  -0.4525
4.32905  -0.451429
4.34639  -0.450357
4.35795  -0.448571
4.37528  -0.4475
4.38684  -0.446429
4.39839  -0.445357
4.40995  -0.444286
4.42151  -0.443214
4.43307  -0.441786
4.4504  -0.440714
4.46196  -0.439643
4.47352  -0.438214
4.49085  -0.437143
4.50241  -0.436071
4.51396  -0.434643
4.52552  -0.433571
4.56019  -0.430714
4.57175  -0.429643
4.58909  -0.428571
4.60064  -0.427143
4.61798  -0.426071
4.62953  -0.425
4.64109  -0.423929
4.65265  -0.4225
4.66998  -0.421429
4.68154  -0.420357
4.6931  -0.419286
4.71043  -0.417857
4.72199  -0.416786
4.73355  -0.415714
4.76244  -0.413929
4.774  -0.412857
4.79133  -0.411786
4.80289  -0.410357
4.81445  -0.409286
4.83178  -0.408571
4.84912  -0.407143
4.86067  -0.406071
4.87223  -0.405
4.88379  -0.403929
4.90112  -0.4025
4.91268  -0.401429
4.93002  -0.400714
4.94157  -0.399286
4.95891  -0.398214
4.97047  -0.397143
4.9878  -0.396071
4.99936  -0.395
5.01669  -0.393929
5.02825  -0.393214
5.03981  -0.391786
5.05714  -0.390714
5.07448  -0.389643
5.08604  -0.388929
5.10337  -0.387857
5.12071  -0.387143
5.13804  -0.386071
5.1496  -0.385
5.16693  -0.383929
5.17849  -0.382857
5.19583  -0.381786
5.21316  -0.380714
5.2305  -0.379643
5.24205  -0.378929
5.25939  -0.377857
5.27673  -0.376786
5.29406  -0.375714
5.3114  -0.374643
5.32295  -0.373929
5.34029  -0.372857
5.35762  -0.371786
5.37496  -0.371071
5.39807  -0.37
5.40963  -0.369286
5.42697  -0.368214
5.45008  -0.3675
5.46742  -0.366429
5.48475  -0.365357
5.50209  -0.365
5.51942  -0.364286
5.54254  -0.363214
5.55987  -0.3625
5.57721  -0.361786
5.59454  -0.360714
5.61188  -0.36
5.63499  -0.359286
5.65233  -0.358571
5.67544  -0.357857
5.69278  -0.357143
5.71011  -0.356429
5.73323  -0.355714
5.75056  -0.355
5.77368  -0.354286
5.79101  -0.353571
5.81413  -0.353214
5.83146  -0.3525
5.85457  -0.351786
5.87191  -0.351786
5.89502  -0.351071
5.91236  -0.350357
5.93547  -0.35
5.95859  -0.349286
5.97592  -0.348571
5.99904  -0.348214
6.02215  -0.347857
6.04526  -0.347143
6.0626  -0.346786
6.08571  -0.346429
6.10883  -0.346071
6.12616  -0.345357
6.14928  -0.345357
6.17239  -0.344643
6.19551  -0.344286
6.21862  -0.343929
6.24173  -0.343929
6.25907  -0.343571
6.28218  -0.343214
6.3053  -0.342857
6.32841  -0.3425
6.35152  -0.342143
6.36886  -0.341786
6.39197  -0.341786
6.41509  -0.341429
6.4382  -0.341071
6.46132  -0.340714
6.48443  -0.340714
6.50754  -0.340357
6.52488  -0.340357
6.54799  -0.34
6.57111  -0.34
