# Matsumi JCP 83, 3798 (1985) Table II
0  34.3   1.1   39.9  1.7
1  29.1   1.0   36.6  1.0
2  37.9   1.4   34.6  0.8
3  35.4   0.9   44.8  1.7
4  41.3   1.4   34.2  1.0
5  36.2   0.9   42.3  1.9
6  39.5   0.8   41.7  2.4
7  45.7   0.9   36.3  1.2
8  48.5   1.5   38.3  0.9
9  49.3   2.5   44.6  2.3
