2.86762   -0.3273
2.87182   -0.328724
2.87185   -0.330148
2.89294   -0.343323
2.89714   -0.344748
2.89716   -0.346172
2.90136   -0.347596
2.90556   -0.349021
2.91403   -0.355786
2.91822   -0.357211
2.91825   -0.358635
2.92245   -0.360059
2.92664   -0.361484
2.93084   -0.362908
2.93087   -0.364332
2.93507   -0.365757
2.93926   -0.366825
2.94775   -0.375371
2.95195   -0.376795
2.95198   -0.37822
2.95617   -0.379644
2.96037   -0.381068
2.9604   -0.382493
2.96877   -0.383917
2.97726   -0.392107
2.98146   -0.393531
2.98148   -0.394955
2.98568   -0.39638
2.98988   -0.397804
2.99409   -0.400297
2.99829   -0.401721
3.00249   -0.403145
3.00669   -0.40457
3.01092   -0.407774
3.01511   -0.409199
3.04038   -0.422018
3.04458   -0.423442
3.04877   -0.424866
3.05297   -0.426291
3.05717   -0.427715
3.06983   -0.435549
3.07402   -0.436973
3.07822   -0.438398
3.08242   -0.439822
3.09924   -0.446944
3.10761   -0.448368
3.1118   -0.449436
3.116   -0.450861
3.1202   -0.452285
3.1496   -0.463323
3.1538   -0.464748
3.16217   -0.465816
3.17476   -0.470089
3.17896   -0.471513
3.18733   -0.472938
3.19573   -0.475786
3.19992   -0.477211
3.20412   -0.478635
3.21249   -0.479703
3.22086   -0.481128
3.22505   -0.482196
3.23342   -0.48362
3.24179   -0.485045
3.24599   -0.486113
3.25436   -0.487537
3.26689   -0.488249
3.27526   -0.489674
3.28363   -0.490742
3.29617   -0.49181
3.3087   -0.492878
3.32124   -0.493947
3.33378   -0.494659
3.34631   -0.495371
3.35884   -0.496083
3.37554   -0.496439
3.39224   -0.496795
3.40895   -0.497507
3.42564   -0.497507
3.44233   -0.497507
3.45903   -0.497507
3.47571   -0.497151
3.48823   -0.496795
3.50491   -0.496083
3.51742   -0.495371
3.5341   -0.494659
3.5466   -0.493947
3.55912   -0.493591
3.57162   -0.492522
3.58413   -0.49181
3.59663   -0.490742
3.60913   -0.489674
3.62164   -0.488961
3.63414   -0.487893
3.64664   -0.486825
3.65914   -0.485757
3.66747   -0.484688
3.67997   -0.48362
3.6883   -0.482552
3.70081   -0.48184
3.70913   -0.480415
3.72164   -0.480059
3.72997   -0.478635
3.74247   -0.477567
3.75497   -0.476499
3.7633   -0.47543
3.77162   -0.474362
3.78412   -0.472938
3.79245   -0.471869
3.80078   -0.470801
3.81328   -0.469733
3.82161   -0.468665
3.82993   -0.46724
3.84243   -0.466172
3.85076   -0.465104
3.85909   -0.464036
3.87158   -0.462611
3.87991   -0.461543
3.88824   -0.460475
3.90073   -0.45905
3.90906   -0.457982
3.91739   -0.456914
3.92572   -0.455846
3.93821   -0.454421
3.94655   -0.453709
3.95487   -0.452285
3.9632   -0.451217
3.9757   -0.450148
3.98401   -0.448368
3.99652   -0.4473
4.00484   -0.446231
4.01317   -0.445163
4.0215   -0.444095
4.02983   -0.443027
4.03815   -0.441602
4.05065   -0.440534
4.05898   -0.439466
4.0673   -0.438042
4.0798   -0.436973
4.08813   -0.435905
4.09645   -0.434481
4.10478   -0.433412
4.12977   -0.430564
4.1381   -0.429496
4.1506   -0.428427
4.15892   -0.427003
4.17142   -0.425935
4.17975   -0.424866
4.18808   -0.423798
4.1964   -0.422374
4.2089   -0.421306
4.21723   -0.420237
4.22556   -0.419169
4.23806   -0.417745
4.24638   -0.416677
4.25471   -0.415608
4.27555   -0.413828
4.28388   -0.41276
4.29638   -0.411691
4.3047   -0.410267
4.31303   -0.409199
4.32554   -0.408487
4.33803   -0.407062
4.34636   -0.405994
4.35469   -0.404926
4.36302   -0.403858
4.37551   -0.402433
4.38384   -0.401365
4.39635   -0.400653
4.40467   -0.399228
4.41717   -0.39816
