                1.51    0.220880835224737     4.59514776917373    -15.2787645985997    -96.8583590284675
               1.515    0.243663571630642     4.51754321669287    -15.7630563937422    -96.8583590284675
                1.52    0.266052231626706     4.43751720523631    -16.2473481888844    -96.8583590284675
               1.525    0.288034707918046     4.35506973480403    -16.7316399840268    -96.8583590284675
                1.53    0.309598893209787     4.27020080539604    -17.2159317791691    -96.8583590284675
               1.535    0.330732680207047     4.18291041701234    -17.7002235743115    -96.8583590284675
                1.54    0.351423961614951     4.09319856965292    -18.1845153694538    -96.8583590284675
               1.545    0.371660630138617      4.0010652633178    -18.6688071645961    -96.8583590284675
                1.55    0.391430578483169     3.90651049800696    -19.1530989597385    -96.8583590284675
               1.555    0.410721699353727     3.80953427372042    -19.6373907548808    -96.8583590284675
                1.56    0.429521885455414     3.71013659045815    -20.1216825500232    -96.8583590284675
               1.565    0.447819029493349     3.60831744822018    -20.6059743451655    -96.8583590284675
                1.57    0.465601024172656      3.5040768470065    -21.0902661403078    -96.8583590284675
               1.575    0.482855762198454      3.3974147868171    -21.5745579354502    -96.8583590284675
                1.58    0.499571136275868       3.288331267652    -22.0588497305925    -96.8583590284675
               1.585    0.515735039110015     3.17682628951118    -22.5431415257349    -96.8583590284675
                1.59     0.53133600283421     3.06367648582398     -22.398580341656     157.737988834371
               1.595     0.54637768921716     2.95365530897614    -21.6098903974842     157.737988834371
                 1.6    0.560879128340173     2.84757758184914    -20.8212004533123     157.737988834371
               1.605    0.574860037451853     2.74544330444301    -20.0325105091404     157.737988834371
                1.61    0.588340133800804     2.64725247675774    -19.2438205649686     157.737988834371
               1.615    0.601339134635631     2.55300509879333    -18.4551306207967     157.737988834371
                1.62    0.613876757204939     2.46270117054977    -17.6664406766248     157.737988834371
               1.625     0.62597271875733     2.37634069202708     -16.877750732453     157.737988834371
                1.63    0.637646736541411     2.29392366322524    -16.0890607882812     157.737988834371
               1.635    0.648918527805785     2.21545008414427    -15.3003708441093     157.737988834371
                1.64    0.659807809799055     2.14091995478415    -14.5116808999374     157.737988834371
               1.645    0.670334299769827     2.07033327514489    -13.7229909557656     157.737988834371
                1.65    0.680517714966705      2.0036900452265    -12.9343010115937     157.737988834371
               1.655    0.690377772638294     1.94099026502895    -12.1456110674219     157.737988834371
                1.66    0.699934190033196     1.88223393455228      -11.35692112325     157.737988834371
               1.665    0.709206684400018     1.82742105379646    -10.5682311790781     157.737988834371
                1.67    0.718214972987362     1.77655162276149     -9.7795412349063     157.737988834371
               1.675    0.726978289926676     1.72910801592099      -9.360583809596     25.6906606695231
                1.68    0.735507357930758     1.68262623013138    -9.23213050624842     25.6906606695231
               1.685    0.743805622672185      1.6367867108585    -9.10367720290078     25.6906606695231
                1.69    0.751876295483538     1.59158945810237    -8.97522389955317     25.6906606695231
               1.695    0.759722587697403     1.54703447186297    -8.84677059620557     25.6906606695231
                 1.7    0.767347710646362     1.50312175214031    -8.71831729285796     25.6906606695231
               1.705       0.774754875663     1.45985129893439    -8.58986398951033     25.6906606695231
                1.71    0.781947294079901     1.41722311224521    -8.46141068616271     25.6906606695231
               1.715    0.788928177229647     1.37523719207276    -8.33295738281511     25.6906606695231
                1.72    0.795700736444823     1.33389353841706     -8.2045040794675     25.6906606695231
               1.725    0.802268183058012     1.29319215127809    -8.07605077611987     25.6906606695231
                1.73    0.808633728401798     1.25313303065586    -7.94759747277226     25.6906606695231
               1.735    0.814800583808766     1.21371617655036    -7.81914416942466     25.6906606695231
                1.74    0.820771960611497     1.17494158896161    -7.69069086607703     25.6906606695231
               1.745    0.826551070142576      1.1368092678896    -7.56223756272942     25.6906606695231
                1.75    0.832141141018594     1.09933315204926    -7.42629032661968     27.7051587238548
               1.755    0.837545555340564     1.06254801490021     -7.2877645330004     27.7051587238548
                1.76    0.842767775549209     1.02645550671925    -7.14923873938114     27.7051587238548
               1.765     0.84781126478937    0.991055627506393    -7.01071294576187     27.7051587238548
                1.77    0.852679486205887    0.956348377261632     -6.8721871521426     27.7051587238548
               1.775      0.8573759029436    0.922333755984967    -6.73366135852332     27.7051587238548
                1.78     0.86190397814735    0.889011763676399    -6.59513556490406     27.7051587238548
               1.785    0.866267174961978    0.856382400335926     -6.4566097712848     27.7051587238548
                1.79    0.870468956532323     0.82444566596355    -6.31808397766551     27.7051587238548
               1.795    0.874512786003226    0.793201560559271    -6.17955818404626     27.7051587238548
                 1.8    0.878402126519529    0.762650084123087    -6.04103239042698     27.7051587238548
               1.805    0.882140441226071    0.732791236655003     -5.9025065968077     27.7051587238548
                1.81    0.885731193267692    0.703625018155011    -5.76398080318843     27.7051587238548
               1.815    0.889177845789234    0.675151428623117    -5.62545500956915     27.7051587238548
                1.82    0.892483861935537    0.647370468059319    -5.48692921594989     27.7051587238548
               1.825    0.895652704851441    0.620282136463618    -5.34840342233063     27.7051587238548
                1.83    0.898687837681787    0.593886433836014    -5.20987762871135     27.7051587238548
               1.835    0.901592723571415    0.568183360176506    -5.07135183509206     27.7051587238548
                1.84    0.904370825665165    0.543172915485093    -4.93282604147277     27.7051587238548
               1.845    0.907025607107879    0.518855099761777    -4.79430024785353     27.7051587238548
                1.85    0.909560531044396    0.495229913006557    -4.65577445423423     27.7051587238548
               1.855    0.911978990376453    0.472224185318713    -4.56806109167209     10.0619534956977
                1.86    0.914283220163432    0.449509654279047     -4.5177513241936     10.0619534956977
               1.865    0.916474506167306    0.427046672076776    -4.46744155671512     10.0619534956977
                1.87    0.918554106132262    0.404835238711898    -4.41713178923663     10.0619534956977
