   1.53461     0.32800
   1.69337     0.19420
   1.77804     0.12250
   1.85212     0.08740
   1.92621     0.06820
   2.01087     0.05690
   2.06379     0.05330
   2.11671     0.05120
   2.22254     0.04950
   2.32838     0.04930
   2.43422     0.04910
   2.48713     0.04890
   2.56122     0.04830
   2.64589     0.04710
   2.77289     0.04440
   2.91047     0.04040
   3.17506     0.03180
   3.43965     0.02340
   3.70424     0.01690
