  1.693340      7.00765144
  1.799180      5.87794421
  1.905010      5.18619892
  2.010850      4.77106247
  2.116680      4.53694303
  2.328350      4.37854076
  2.450060      4.37499481
  2.540020      4.38224789
  2.651140      4.38767840
  2.751680      4.38361171
  2.852230      4.37402773
  2.963350      4.35922401
  3.048020      4.34720994
  3.175020      4.33057125
  3.386690      4.31013865
  3.704190      4.29593006
  4.127530      4.29378513
  4.339190      4.29534733
  4.656700      4.29833535
  4.974200      4.30117459
  5.291700      4.30217886
