1.693340   7564.10
1.799180   1486.58
1.905010      0.00
2.010850   1249.64
2.116680   4048.02
2.328350  11535.30
2.450060  16005.90
2.540020  19137.70
2.651140  22677.90
2.751680  25495.30
2.852230  27897.80
2.963350  30037.80
3.048020  31302.00
3.175020  32657.20
3.386690  33875.60
3.704190  34573.80
4.127530  34880.90
4.339190  34949.60
4.656700  35009.00
4.974200  35040.40
5.291700  35057.60
