1.693340  56520.50
1.799180  47408.80
1.905010  41829.50
2.010850  38481.20
2.116680  36592.90
2.328350  35315.30
2.450060  35286.70
2.540020  35345.20
2.651140  35389.00
2.751680  35356.20
2.852230  35278.90
2.963350  35159.50
3.048020  35062.60
3.175020  34928.40
3.386690  34763.60
3.704190  34649.00
4.127530  34631.70
4.339190  34644.30
4.656700  34668.40
4.974200  34691.30
5.291700  34699.40
