  1.693340     10.37944014
  1.799180      8.75803619
  1.905010      7.62985397
  2.010850      6.82570456
  2.116680      6.24167678
  2.328350      5.48610440
  2.450060      5.20518090
  2.540020      5.04328228
  2.651140      4.88349139
  2.751680      4.76901673
  2.852230      4.67865702
  2.963350      4.60117926
  3.048020      4.55519351
  3.175020      4.50318212
  3.386690      4.44975731
  3.704190      4.41556245
  4.127530      4.40589168
  4.339190      4.40622644
  4.656700      4.40830937
  4.974200      4.41066508
  5.291700      4.41088825
